X,Y,Date,Site,GenSite,Season,Lat,Long,Flow,Discharge,pH,Temp_pH,SpecCond,Temp_sc,pH_est,Temp_est,Balance,Flag,Ca,CO2,CO2_iso,DIC,DIC_iso,Bicarb,Carb,CarbAcid,CO2_aq,Bicarb_per,logSI,DelDICCO2,eDICCO2,Time
-94.22037,36.450391,2012/07/23,BS07,cave,summer,36.45039100000,-94.22037000000,baseflow,0.00900000000,7.90000000000,14.70000000000,277.10000000000,14.60000000000,-9999.00000000000,-9999.00000000000,3.00000000000,-9999,49.10000000000,-9999.00000000000,-9999.00000000000,29.70000000000,-13.29000000000,0.00239000000,0.00000910000,0.00007000000,0.00007000000,97.00000000000,0.20000000000,-9999.00000000000,-9999.00000000000,14:40
-94.22037,36.450391,2012/08/10,BS07,cave,summer,36.45039100000,-94.22037000000,baseflow,0.00800000000,8.20000000000,14.60000000000,279.50000000000,14.70000000000,-9999.00000000000,-9999.00000000000,2.00000000000,-9999,48.50000000000,2377.00000000000,-21.63000000000,30.00000000000,-13.65000000000,0.00244000000,0.00001680000,0.00003900000,0.00003900000,98.00000000000,0.47000000000,8.00000000000,8.90000000000,16:14
-94.22037,36.450391,2012/08/22,BS07,cave,summer,36.45039100000,-94.22037000000,baseflow,0.00900000000,8.00000000000,14.60000000000,288.10000000000,14.60000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,45.50000000000,2850.00000000000,-21.72000000000,30.60000000000,-14.61000000000,0.00248000000,0.00001070000,0.00006300000,0.00006300000,97.00000000000,0.25000000000,7.10000000000,8.80000000000,13:50
-94.22037,36.450391,2012/09/07,BS07,cave,summer,36.45039100000,-94.22037000000,baseflow,0.00900000000,7.70000000000,14.70000000000,272.50000000000,14.70000000000,-9999.00000000000,-9999.00000000000,2.00000000000,-9999,46.00000000000,3172.00000000000,-22.53000000000,29.90000000000,-14.85000000000,0.00238000000,0.00000580000,0.00010800000,0.00010700000,95.00000000000,-0.01000000000,7.70000000000,8.60000000000,11:50
-94.22037,36.450391,2012/09/20,BS07,cave,summer,36.45039100000,-94.22037000000,baseflow,0.01100000000,7.40000000000,14.60000000000,253.30000000000,14.80000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,39.30000000000,3448.00000000000,-22.62000000000,23.60000000000,-14.98000000000,0.00179000000,0.00000210000,0.00017100000,0.00017100000,91.00000000000,-0.51000000000,7.60000000000,8.10000000000,17:00
-94.22037,36.450391,2012/10/03,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.01000000000,7.70000000000,14.60000000000,285.00000000000,14.70000000000,-9999.00000000000,-9999.00000000000,26.00000000000,E,67.70000000000,1950.00000000000,-20.17000000000,28.90000000000,-14.36000000000,0.00228000000,0.00000470000,0.00012100000,0.00012100000,95.00000000000,0.10000000000,5.80000000000,8.50000000000,12:00
-94.22037,36.450391,2012/10/26,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.01000000000,7.80000000000,14.60000000000,262.80000000000,14.70000000000,-9999.00000000000,-9999.00000000000,1.00000000000,-9999,42.00000000000,685.00000000000,-12.79000000000,27.60000000000,-16.14000000000,0.00221000000,0.00000710000,0.00007700000,0.00007600000,96.00000000000,0.04000000000,-3.30000000000,8.70000000000,10:30
-94.22037,36.450391,2012/11/08,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.00900000000,8.10000000000,14.60000000000,232.10000000000,14.70000000000,-9999.00000000000,-9999.00000000000,1.00000000000,-9999,46.90000000000,916.00000000000,-18.31000000000,30.90000000000,-16.07000000000,0.00251000000,0.00001500000,0.00004600000,0.00004600000,98.00000000000,0.41000000000,2.20000000000,8.80000000000,16:40
-94.22037,36.450391,2012/11/16,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.00900000000,8.10000000000,14.60000000000,286.70000000000,14.70000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,46.30000000000,690.00000000000,-16.18000000000,30.50000000000,-15.44000000000,0.00248000000,0.00001590000,0.00004300000,0.00004300000,98.00000000000,0.43000000000,0.70000000000,8.90000000000,11:00
-94.22037,36.450391,2012/11/30,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.00900000000,8.10000000000,14.60000000000,270.80000000000,14.70000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,46.00000000000,891.00000000000,-14.06000000000,30.00000000000,-15.57000000000,0.00244000000,0.00001270000,0.00005200000,0.00005200000,97.00000000000,0.33000000000,-1.50000000000,8.80000000000,15:00
-94.22037,36.450391,2012/12/14,BS07,cave,fall,36.45039100000,-94.22037000000,baseflow,0.00900000000,8.10000000000,14.70000000000,260.40000000000,14.80000000000,-9999.00000000000,-9999.00000000000,3.00000000000,-9999,39.30000000000,577.00000000000,-12.71000000000,25.50000000000,-15.61000000000,0.00207000000,0.00001160000,0.00004000000,0.00004000000,98.00000000000,0.24000000000,-2.90000000000,8.80000000000,13:45
-94.22037,36.450391,2013/02/08,BS07,cave,winter,36.45039100000,-94.22037000000,baseflow,0.01200000000,8.00000000000,14.60000000000,222.50000000000,14.60000000000,-9999.00000000000,-9999.00000000000,0.00000000000,-9999,35.40000000000,555.00000000000,-13.83000000000,21.40000000000,-15.06000000000,0.00173000000,0.00000690000,0.00004700000,0.00004700000,97.00000000000,-0.02000000000,-1.20000000000,8.80000000000,15:45
-94.22037,36.450391,2013/03/06,BS07,cave,winter,36.45039100000,-94.22037000000,baseflow,0.01300000000,8.40000000000,14.50000000000,230.70000000000,14.60000000000,-9999.00000000000,-9999.00000000000,1.00000000000,-9999,35.60000000000,576.00000000000,-13.62000000000,21.70000000000,-15.01000000000,0.00177000000,0.00001820000,0.00001900000,0.00001900000,98.00000000000,0.40000000000,-1.40000000000,8.90000000000,14:10
-94.22037,36.450391,2013/04/06,BS07,cave,spring,36.45039100000,-94.22037000000,storm,0.03400000000,7.70000000000,15.60000000000,182.90000000000,14.30000000000,-9999.00000000000,-9999.00000000000,4.00000000000,-9999,27.30000000000,729.00000000000,-15.84000000000,17.20000000000,-16.41000000000,0.00136000000,0.00000280000,0.00007000000,0.00007000000,95.00000000000,-0.50000000000,-0.60000000000,8.50000000000,12:20
-94.22037,36.450391,2013/05/01,BS07,cave,spring,36.45039100000,-94.22037000000,storm,0.03900000000,7.40000000000,14.30000000000,168.90000000000,14.30000000000,-9999.00000000000,-9999.00000000000,1.00000000000,-9999,25.30000000000,1736.00000000000,-21.37000000000,16.80000000000,-14.26000000000,0.00127000000,0.00000140000,0.00012800000,0.00012700000,91.00000000000,-0.84000000000,7.10000000000,8.10000000000,20:00
